,"ISABELLA, MI",10 or fewer,-,-
,"MIDLAND, MI",10 or fewer,-,-
,"MURRAY, MN",10 or fewer,-,-
,"WILKIN, MN",10 or fewer,-,-
,"CRAWFORD, MO",10 or fewer,-,-
,"CLINTON, MI",10 or fewer,-,-
,"NORMAN, MN",10 or fewer,-,-
,"ADAIR, KY",10 or fewer,-,-
,"FLEMING, KY",10 or fewer,-,-
,"PEMISCOT, MO",10 or fewer,-,-
,"FRANKLIN, LA",10 or fewer,-,-
,"BOLIVAR, MS",10 or fewer,-,-
,"NOXUBEE, MS",10 or fewer,-,-
,"GREENE, MS",10 or fewer,-,-
,"HARRISON, KY",10 or fewer,-,-
,"CARROLL, MS",10 or fewer,-,-
,"SEWARD, NE",10 or fewer,-,-
,"EVANGELINE, LA",10 or fewer,-,-
,"BEAUREGARD, LA",10 or fewer,-,-
,"SAUNDERS, NE",10 or fewer,-,-
,"MANISTEE, MI",10 or fewer,-,-
,"CURRY, NM",10 or fewer,-,-
,"CHIPPEWA, MN",10 or fewer,-,-
,"WEXFORD, MI",10 or fewer,-,-
,"LYON, KY",10 or fewer,-,-
,"MERRICK, NE",10 or fewer,-,-
,"TRIMBLE, KY",10 or fewer,-,-
,"NYE, NV",10 or fewer,-,-
,"GREENUP, KY",10 or fewer,-,-
,"DODGE, NE",10 or fewer,-,-
,"SCOTLAND, NC",10 or fewer,-,-
,"FILLMORE, MN",10 or fewer,-,-
,"KEMPER, MS",10 or fewer,-,-
,"TEXAS, MO",10 or fewer,-,-
,"RICE, MN",10 or fewer,-,-
,"ALEXANDER, NC",10 or fewer,-,-
,"BALLARD, KY",10 or fewer,-,-
,"HART, KY",10 or fewer,-,-
,"POWELL, KY",10 or fewer,-,-
,"YELLOW MEDICINE, MN",10 or fewer,-,-
,"PUTNAM, NY",10 or fewer,-,-
,"CASEY, KY",10 or fewer,-,-
,"AMITE, MS",10 or fewer,-,-
,"PERRY, MO",10 or fewer,-,-
,"WASHINGTON, ME",10 or fewer,-,-
,"MCKINLEY, NM",10 or fewer,-,-
,"MARIES, MO",10 or fewer,-,-
,"LACLEDE, MO",10 or fewer,-,-
,"COAHOMA, MS",10 or fewer,-,-
,"GRANT, MN",10 or fewer,-,-
,"POPE, MN",10 or fewer,-,-
,"WASHINGTON, KY",10 or fewer,-,-
,"BREATHITT, KY",10 or fewer,-,-
,"BARREN, KY",10 or fewer,-,-
,"MISSOULA, MT",10 or fewer,-,-
,"SUNFLOWER, MS",10 or fewer,-,-
,"RICHMOND, NC",10 or fewer,-,-
,"GREEN, KY",10 or fewer,-,-
,"LAKE, MN",10 or fewer,-,-
,"WAYNE, KY",10 or fewer,-,-
,"LESLIE, KY",10 or fewer,-,-
,"PIERCE, NE",10 or fewer,-,-
,"WARREN, NC",10 or fewer,-,-
,"JASPER, MO",10 or fewer,-,-
,"DIXON, NE",10 or fewer,-,-
,"CARTER, MO",10 or fewer,-,-
,"MARQUETTE, MI",10 or fewer,-,-
,"CRITTENDEN, KY",10 or fewer,-,-
,"BAY, MI",10 or fewer,-,-
,"OTOE, NE",10 or fewer,-,-
,"MAHNOMEN, MN",10 or fewer,-,-
,"MACON, NC",10 or fewer,-,-
,"MAGOFFIN, KY",10 or fewer,-,-
,"JEFFERSON, NE",10 or fewer,-,-
,"CEDAR, NE",10 or fewer,-,-
,"FULTON, KY",10 or fewer,-,-
,"BENTON, MS",10 or fewer,-,-
,"BEAVERHEAD, MT",10 or fewer,-,-
,"MADISON, MT",10 or fewer,-,-
,"KEITH, NE",10 or fewer,-,-
,"TALLAHATCHIE, MS",10 or fewer,-,-
,"EDDY, NM",10 or fewer,-,-
,"RUSSELL, KY",10 or fewer,-,-
,"KITTSON, MN",10 or fewer,-,-
,"CHOCTAW, MS",10 or fewer,-,-
,"DEKALB, MO",10 or fewer,-,-
,"ROWAN, KY",10 or fewer,-,-
,"DICKINSON, MI",10 or fewer,-,-
,"MCLEOD, MN",10 or fewer,-,-
,"RAY, MO",10 or fewer,-,-
,"HUMBOLDT, NV",10 or fewer,-,-
,"TUNICA, MS",10 or fewer,-,-
,"GENTRY, MO",10 or fewer,-,-
,"BOSSIER, LA",10 or fewer,-,-
,"CLAY, NE",10 or fewer,-,-
,"LEWIS, NY",10 or fewer,-,-
,"RED LAKE, MN",10 or fewer,-,-
,"CUSTER, MT",10 or fewer,-,-
,"AVOYELLES, LA",10 or fewer,-,-
,"HOLT, NE",10 or fewer,-,-
,"MONTGOMERY, NC",10 or fewer,-,-
,"RED WILLOW, NE",10 or fewer,-,-
,"HAMILTON, NE",10 or fewer,-,-
,"LINN, MO",10 or fewer,-,-
,"HUMPHREYS, MS",10 or fewer,-,-
,"OLMSTED, MN",10 or fewer,-,-
,"CARLISLE, KY",10 or fewer,-,-
,"WEST CARROLL, LA",10 or fewer,-,-
,"CHRISTIAN, MO",10 or fewer,-,-
,"CUSTER, NE",10 or fewer,-,-
,"SAINT HELENA, LA",10 or fewer,-,-
,"KANABEC, MN",10 or fewer,-,-
,"TRIGG, KY",10 or fewer,-,-
,"PENDLETON, KY",10 or fewer,-,-
,"WASHINGTON, NE",10 or fewer,-,-
,"PISCATAQUIS, ME",10 or fewer,-,-
,"LAWRENCE, KY",10 or fewer,-,-
,"TANEY, MO",10 or fewer,-,-
,"ANTELOPE, NE",10 or fewer,-,-
,"SANILAC, MI",10 or fewer,-,-
,"BROADWATER, MT",10 or fewer,-,-
,"STEVENS, MN",10 or fewer,-,-
,"LEE, KY",10 or fewer,-,-
,"GRATIOT, MI",10 or fewer,-,-
,"WABASHA, MN",10 or fewer,-,-
,"TUSCOLA, MI",10 or fewer,-,-
,"BOONE, MO",10 or fewer,-,-
,"CLINTON, KY",10 or fewer,-,-
,"CALDWELL, LA",10 or fewer,-,-
,"HOLT, MO",10 or fewer,-,-
,"ROOSEVELT, NM",10 or fewer,-,-
,"YORK, NE",10 or fewer,-,-
,"MASON, KY",10 or fewer,-,-
,"TRAVERSE, MN",10 or fewer,-,-
,"BUTLER, KY",10 or fewer,-,-
,"OWEN, KY",10 or fewer,-,-
,"VERNON, LA",10 or fewer,-,-
,"JACKSON, NC",10 or fewer,-,-
,"BATES, MO",10 or fewer,-,-
,"HYDE, NC",10 or fewer,-,-
,"CONCORDIA, LA",10 or fewer,-,-
,"CLARE, MI",10 or fewer,-,-
,"ALLEN, LA",10 or fewer,-,-
,"DAVIESS, MO",10 or fewer,-,-
,"CALDWELL, MO",10 or fewer,-,-
,"HENRY, MO",10 or fewer,-,-
,"SAN JUAN, NM",10 or fewer,-,-
,"CIBOLA, NM",10 or fewer,-,-
,"MITCHELL, NC",10 or fewer,-,-
,"PIPESTONE, MN",10 or fewer,-,-
,"EMMET, MI",10 or fewer,-,-
,"KNOX, NE",10 or fewer,-,-
,"TYRRELL, NC",10 or fewer,-,-
,"MCLEAN, KY",10 or fewer,-,-
,"LAKE OF THE WOODS, MN",10 or fewer,-,-
,"BIG STONE, MN",10 or fewer,-,-
,"OHIO, KY",10 or fewer,-,-
,"BLUE EARTH, MN",10 or fewer,-,-
,"YANCEY, NC",10 or fewer,-,-
,"ROOSEVELT, MT",10 or fewer,-,-
,"GOGEBIC, MI",10 or fewer,-,-
,"TORRANCE, NM",10 or fewer,-,-
,"WEBSTER, MO",10 or fewer,-,-
,"CLAIBORNE, MS",10 or fewer,-,-
,"FRANKLIN, MS",10 or fewer,-,-
,"WILKINSON, MS",10 or fewer,-,-
,"ALLEGHANY, NC",10 or fewer,-,-
,"REYNOLDS, MO",10 or fewer,-,-
,"JONES, NC",10 or fewer,-,-
,"MERCER, MO",10 or fewer,-,-
,"JACKSON, LA",10 or fewer,-,-
,"PAMLICO, NC",10 or fewer,-,-
,"ELLIOTT, KY",10 or fewer,-,-
,"HARRISON, MO",10 or fewer,-,-
,"WEBSTER, NE",10 or fewer,-,-
,"GOODHUE, MN",10 or fewer,-,-
,"STANTON, NE",10 or fewer,-,-
,"DONA ANA, NM",10 or fewer,-,-
,"BRACKEN, KY",10 or fewer,-,-
,"FLATHEAD, MT",10 or fewer,-,-
,"MARTIN, KY",10 or fewer,-,-
,"ROSCOMMON, MI",10 or fewer,-,-
,"MADISON, LA",10 or fewer,-,-
,"CHARLEVOIX, MI",10 or fewer,-,-
,"MORGAN, KY",10 or fewer,-,-
,"BIG HORN, MT",10 or fewer,-,-
,"TETON, MT",10 or fewer,-,-
,"MADISON, MO",10 or fewer,-,-
,"BOONE, NE",10 or fewer,-,-
,"HILL, MT",10 or fewer,-,-
,"ANTRIM, MI",10 or fewer,-,-
,"IRON, MO",10 or fewer,-,-
,"BOX BUTTE, NE",10 or fewer,-,-
,"GALLATIN, KY",10 or fewer,-,-
,"DEER LODGE, MT",10 or fewer,-,-
,"PETTIS, MO",10 or fewer,-,-
,"BENTON, MO",10 or fewer,-,-
,"DUKES, MA",10 or fewer,-,-
,"LAC QUI PARLE, MN",10 or fewer,-,-
,"CAMDEN, MO",10 or fewer,-,-
,"HICKMAN, KY",10 or fewer,-,-
,"CUMING, NE",10 or fewer,-,-
,"GRAHAM, NC",10 or fewer,-,-
,"MISSAUKEE, MI",10 or fewer,-,-
,"CHIPPEWA, MI",10 or fewer,-,-
,"OTSEGO, MI",10 or fewer,-,-
,"HOWARD, NE",10 or fewer,-,-
,"TAOS, NM",10 or fewer,-,-
,"CHERRY, NE",10 or fewer,-,-
,"FILLMORE, NE",10 or fewer,-,-
,"CHOUTEAU, MT",10 or fewer,-,-
,"COOK, MN",10 or fewer,-,-
,"PHELPS, NE",10 or fewer,-,-
,"JEFFERSON, MS",10 or fewer,-,-
,"LEELANAU, MI",10 or fewer,-,-
,"NICHOLAS, KY",10 or fewer,-,-
,"CHEBOYGAN, MI",10 or fewer,-,-
,"HANCOCK, KY",10 or fewer,-,-
,"THURSTON, NE",10 or fewer,-,-
,"ALLEN, KY",10 or fewer,-,-
,"HURON, MI",10 or fewer,-,-
,"COLFAX, NE",10 or fewer,-,-
,"QUITMAN, MS",10 or fewer,-,-
,"BUTLER, NE",10 or fewer,-,-
,"BROWN, MN",10 or fewer,-,-
,"BENZIE, MI",10 or fewer,-,-
,"SCHOOLCRAFT, MI",10 or fewer,-,-
,"SIMPSON, KY",10 or fewer,-,-
,"RIO ARRIBA, NM",10 or fewer,-,-
,"CARBON, MT",10 or fewer,-,-
,"RICHARDSON, NE",10 or fewer,-,-
,"KEARNEY, NE",10 or fewer,-,-
,"FREEBORN, MN",10 or fewer,-,-
,"HOUGHTON, MI",10 or fewer,-,-
,"CARROLL, MO",10 or fewer,-,-
,"LEWIS, KY",10 or fewer,-,-
,"MENIFEE, KY",10 or fewer,-,-
,"LE SUEUR, MN",10 or fewer,-,-
,"SAN MIGUEL, NM",10 or fewer,-,-
,"VERNON, MO",10 or fewer,-,-
,"DAWSON, MT",10 or fewer,-,-
,"SHERIDAN, MT",10 or fewer,-,-
,"ROSEBUD, MT",10 or fewer,-,-
,"ATCHISON, MO",10 or fewer,-,-
,"STILLWATER, MT",10 or fewer,-,-
,"IOSCO, MI",10 or fewer,-,-
,"CHASE, NE",10 or fewer,-,-
,"NEMAHA, NE",10 or fewer,-,-
,"FRONTIER, NE",10 or fewer,-,-
,"SOCORRO, NM",10 or fewer,-,-
,"EAST CARROLL, LA",10 or fewer,-,-
,"SAINTE GENEVIEVE, MO",10 or fewer,-,-
,"GLADWIN, MI",10 or fewer,-,-
,"NUCKOLLS, NE",10 or fewer,-,-
,"WHITE PINE, NV",10 or fewer,-,-
,"FERGUS, MT",10 or fewer,-,-
,"QUAY, NM",10 or fewer,-,-
,"PERSHING, NV",10 or fewer,-,-
,"KALKASKA, MI",10 or fewer,-,-
,"THAYER, NE",10 or fewer,-,-
,"WOLFE, KY",10 or fewer,-,-
,"JOHNSON, NE",10 or fewer,-,-
,"MORRILL, NE",10 or fewer,-,-
,"ALPENA, MI",10 or fewer,-,-
,"NANCE, NE",10 or fewer,-,-
,"LINCOLN, NM",10 or fewer,-,-
,"FRANKLIN, MO",10 or fewer,-,-
,"LOS ALAMOS, NM",10 or fewer,-,-
,"NICOLLET, MN",10 or fewer,-,-
,"OWSLEY, KY",10 or fewer,-,-
,"LINCOLN, MN",10 or fewer,-,-
,"PERKINS, NE",10 or fewer,-,-
,"MINERAL, NV",10 or fewer,-,-
,"FURNAS, NE",10 or fewer,-,-
,"LOGAN, KY",10 or fewer,-,-
,"NEWTON, MO",10 or fewer,-,-
,"WORTH, MO",10 or fewer,-,-
,"STONE, MO",10 or fewer,-,-
,"LAWRENCE, MO",10 or fewer,-,-
,"SHARKEY, MS",10 or fewer,-,-
,"GLACIER, MT",10 or fewer,-,-
,"NATCHITOCHES, LA",10 or fewer,-,-
,"WASHINGTON, MO",10 or fewer,-,-
,"GASCONADE, MO",10 or fewer,-,-
,"HAMILTON, NY",10 or fewer,-,-
,"EDMONSON, KY",10 or fewer,-,-
,"KIMBALL, NE",10 or fewer,-,-
,"DAWES, NE",10 or fewer,-,-
,"POLK, NE",10 or fewer,-,-
,"STOREY, NV",10 or fewer,-,-
,"BURT, NE",10 or fewer,-,-
,"BARRY, MO",10 or fewer,-,-
,"COLFAX, NM",10 or fewer,-,-
,"LA SALLE, LA",10 or fewer,-,-
,"IRON, MI",10 or fewer,-,-
,"STEELE, MN",10 or fewer,-,-
,"RAVALLI, MT",10 or fewer,-,-
,"OGEMAW, MI",10 or fewer,-,-
,"SWAIN, NC",10 or fewer,-,-
,"WEBSTER, LA",10 or fewer,-,-
,"HITCHCOCK, NE",10 or fewer,-,-
,"VALLEY, NE",10 or fewer,-,-
,"LANDER, NV",10 or fewer,-,-
,"POLK, MO",10 or fewer,-,-
,"ALGER, MI",10 or fewer,-,-
,"SHERIDAN, NE",10 or fewer,-,-
,"CATAHOULA, LA",10 or fewer,-,-
,"DEUEL, NE",10 or fewer,-,-
,"GRANT, LA",10 or fewer,-,-
,"LEA, NM",10 or fewer,-,-
,"CRAWFORD, MI",10 or fewer,-,-
,"FRANKLIN, NE",10 or fewer,-,-
,"PONDERA, MT",10 or fewer,-,-
,"TENSAS, LA",10 or fewer,-,-
,"SIBLEY, MN",10 or fewer,-,-
,"SALINE, MO",10 or fewer,-,-
,"PAWNEE, NE",10 or fewer,-,-
,"POWELL, MT",10 or fewer,-,-
,"SULLIVAN, MO",10 or fewer,-,-
,"COLE, MO",10 or fewer,-,-
,"SABINE, LA",10 or fewer,-,-
,"GARDEN, NE",10 or fewer,-,-
,"TODD, KY",10 or fewer,-,-
,"OTERO, NM",10 or fewer,-,-
,"WATONWAN, MN",10 or fewer,-,-
,"GRANT, NM",10 or fewer,-,-
,"DALLAS, MO",10 or fewer,-,-
,"SWEET GRASS, MT",10 or fewer,-,-
,"PRESQUE ISLE, MI",10 or fewer,-,-
,"DE SOTO, LA",10 or fewer,-,-
,"WINN, LA",10 or fewer,-,-
,"SHERMAN, NE",10 or fewer,-,-
,"MCDONALD, MO",10 or fewer,-,-
,"ST JOSEPH, MI",10 or fewer,-,-
,"SAINT CLAIR, MO",10 or fewer,-,-
,"MACKINAC, MI",10 or fewer,-,-
,"HOWELL, MO",10 or fewer,-,-
,"NANTUCKET, MA",10 or fewer,-,-
,"ARENAC, MI",10 or fewer,-,-
,"MONTMORENCY, MI",10 or fewer,-,-
,"HARLAN, NE",10 or fewer,-,-
,"MEAGHER, MT",10 or fewer,-,-
,"BROWN, NE",10 or fewer,-,-
,"CLARK, MO",10 or fewer,-,-
,"MONROE, KY",10 or fewer,-,-
,"ALCONA, MI",10 or fewer,-,-
,"BOYD, NE",10 or fewer,-,-
,"BIENVILLE, LA",10 or fewer,-,-
,"MUSSELSHELL, MT",10 or fewer,-,-
,"MOWER, MN",10 or fewer,-,-
,"HOOKER, NE",10 or fewer,-,-
,"FALLON, MT",10 or fewer,-,-
,"GREELEY, NE",10 or fewer,-,-
,"CEDAR, MO",10 or fewer,-,-
,"CAMERON, LA",10 or fewer,-,-
,"VALLEY, MT",10 or fewer,-,-
,"MILLER, MO",10 or fewer,-,-
,"LINCOLN, MO",10 or fewer,-,-
,"OREGON, MO",10 or fewer,-,-
,"LOGAN, NE",10 or fewer,-,-
,"METCALFE, KY",10 or fewer,-,-
,"UNION, NM",10 or fewer,-,-
,"BLAINE, MT",10 or fewer,-,-
,"TOOLE, MT",10 or fewer,-,-
,"WRIGHT, MO",10 or fewer,-,-
,"MORGAN, MO",10 or fewer,-,-
,"CHARITON, MO",10 or fewer,-,-
,"LAKE, MT",10 or fewer,-,-
,"ROBERTSON, KY",10 or fewer,-,-
,"SHANNON, MO",10 or fewer,-,-
,"THOMAS, NE",10 or fewer,-,-
,"DUNDY, NE",10 or fewer,-,-
,"GUADALUPE, NM",10 or fewer,-,-
,"ADAIR, MO",10 or fewer,-,-
,"CLAIBORNE, LA",10 or fewer,-,-
,"BARTON, MO",10 or fewer,-,-
,"OSCODA, MI",10 or fewer,-,-
,"GOSPER, NE",10 or fewer,-,-
,"CUMBERLAND, KY",10 or fewer,-,-
,"PUTNAM, MO",10 or fewer,-,-
,"DANIELS, MT",10 or fewer,-,-
,"GARFIELD, NE",10 or fewer,-,-
,"DODGE, MN",10 or fewer,-,-
,"WASECA, MN",10 or fewer,-,-
,"BARAGA, MI",10 or fewer,-,-
,"OSAGE, MO",10 or fewer,-,-
,"JUDITH BASIN, MT",10 or fewer,-,-
,"SIERRA, NM",10 or fewer,-,-
,"ONTONAGON, MI",10 or fewer,-,-
,"CALLAWAY, MO",10 or fewer,-,-
,"COOPER, MO",10 or fewer,-,-
,"DOUGLAS, MO",10 or fewer,-,-
,"CARTER, MT",10 or fewer,-,-
,"GRANT, NE",10 or fewer,-,-
,"EUREKA, NV",10 or fewer,-,-
,"HICKORY, MO",10 or fewer,-,-
,"LINCOLN, MT",10 or fewer,-,-
,"MCCONE, MT",10 or fewer,-,-
,"PHILLIPS, MT",10 or fewer,-,-
,"ROCK, NE",10 or fewer,-,-
,"LUCE, MI",10 or fewer,-,-
,"MARION, MO",10 or fewer,-,-
,"CATRON, NM",10 or fewer,-,-
,"MORA, NM",10 or fewer,-,-
,"LIBERTY, MT",10 or fewer,-,-
,"HAYES, NE",10 or fewer,-,-
,"LUNA, NM",10 or fewer,-,-
,"WHEATLAND, MT",10 or fewer,-,-
,"DE BACA, NM",10 or fewer,-,-
,"POWDER RIVER, MT",10 or fewer,-,-
,"SANDERS, MT",10 or fewer,-,-
,"KEYA PAHA, NE",10 or fewer,-,-
,"MACON, MO",10 or fewer,-,-
,"PRAIRIE, MT",10 or fewer,-,-
,"WARREN, MO",10 or fewer,-,-
,"GRANITE, MT",10 or fewer,-,-
,"GARFIELD, MT",10 or fewer,-,-
,"OZARK, MO",10 or fewer,-,-
,"DADE, MO",10 or fewer,-,-
,"MCPHERSON, NE",10 or fewer,-,-
,"WIBAUX, MT",10 or fewer,-,-
,"RANDOLPH, MO",10 or fewer,-,-
,"GOLDEN VALLEY, MT",10 or fewer,-,-
,"LINCOLN, NV",10 or fewer,-,-
,"RED RIVER, LA",10 or fewer,-,-
,"AUDRAIN, MO",10 or fewer,-,-
,"WHEELER, NE",10 or fewer,-,-
,"LEWIS, MO",10 or fewer,-,-
,"BLAINE, NE",10 or fewer,-,-
,"ISSAQUENA, MS",10 or fewer,-,-
,"ARTHUR, NE",10 or fewer,-,-
,"KEWEENAW, MI",10 or fewer,-,-
,"BANNER, NE",10 or fewer,-,-
,"SCOTLAND, MO",10 or fewer,-,-
,"SCHUYLER, MO",10 or fewer,-,-
,"MONROE, MO",10 or fewer,-,-
,"ESMERALDA, NV",10 or fewer,-,-
,"TREASURE, MT",10 or fewer,-,-
,"PIKE, MO",10 or fewer,-,-
,"MONITEAU, MO",10 or fewer,-,-
,"HIDALGO, NM",10 or fewer,-,-
,"MINERAL, MT",10 or fewer,-,-
,"HOWARD, MO",10 or fewer,-,-
,"MONTGOMERY, MO",10 or fewer,-,-
,"LOUP, NE",10 or fewer,-,-
,"SIOUX, NE",10 or fewer,-,-
,"HARDING, NM",10 or fewer,-,-
,"KNOX, MO",10 or fewer,-,-
,"SHELBY, MO",10 or fewer,-,-
,"RALLS, MO",10 or fewer,-,-
,"PETROLEUM, MT",10 or fewer,-,-
,None of the above,16,-,-
,Total,284,18%,39.8%
Total,"WAYNE, MI",939809,8%,43.8%
,"WAKE, NC",818195,5.5%,38.3%
,"KINGS, NY",789636,5.7%,34.5%
,"MIDDLESEX, MA",742351,6.4%,32%
,"MONROE, NY",718878,9.1%,42.9%
,"JEFFERSON, KY",696740,8.2%,44%
,"SUFFOLK, NY",691249,5.2%,41.2%
,"MECKLENBURG, NC",676726,5.8%,36.1%
,"KENT, MI",656151,7.1%,40.6%
,"NASSAU, NY",649443,5.7%,37.5%
,"QUEENS, NY",625249,5.8%,34.8%
,"HENNEPIN, MN",602629,5.5%,33.4%
,"CLARK, NV",580012,1.5%,31.7%
,"OAKLAND, MI",577923,5.9%,34.5%
,"WORCESTER, MA",528149,4.5%,39%
,"SUFFOLK, MA",444438,6.9%,32.1%
,"CAMDEN, NJ",418834,8%,43.9%
,"MACOMB, MI",401204,7.5%,43.8%
,"GUILFORD, NC",396172,7.5%,43.7%
,"NEW YORK, NY",380096,3.2%,22.5%
,"WASHOE, NV",360210,6.2%,37.9%
,"BALTIMORE, MD",353658,6.4%,41.4%
,"BURLINGTON, NJ",351831,7.3%,42.7%
,"EAST BATON ROUGE, LA",347043,7.8%,41.5%
,"ERIE, NY",315415,5.8%,42.8%
,"FORSYTH, NC",301909,8.8%,44.9%
,"BRISTOL, MA",296908,6.6%,42.7%
,"ESSEX, MA",290817,6.8%,35.2%
,"BALTIMORE CITY, MD",287378,6.2%,38.9%
,"JACKSON, MO",276637,8.2%,47.1%
,"ESSEX, NJ",255081,5.2%,36.7%
,"OTTAWA, MI",247440,6.3%,39.9%
,"MIDDLESEX, NJ",246089,5.9%,36.2%
,"JEFFERSON, LA",244554,7.3%,44.5%
,"ANNE ARUNDEL, MD",226549,7.2%,45.8%
,"WASHTENAW, MI",225490,5.3%,33.1%
,"RAMSEY, MN",221967,7.4%,35.8%
,"KALAMAZOO, MI",219997,6.8%,42.6%
,"CUMBERLAND, ME",218428,6.3%,34.2%
,"FAYETTE, KY",214313,6.7%,39.9%
,"CUMBERLAND, NC",207266,7.7%,44.6%
,"HILLSBOROUGH, NH",203663,6.6%,40.5%
,"PRINCE GEORGES, MD",202001,5.3%,41.5%
,"ALBANY, NY",201434,6.9%,39.9%
,"OCEAN, NJ",191156,4.5%,37.6%
,"DOUGLAS, NE",182270,7.4%,43.9%
,"DAKOTA, MN",181366,6.6%,38.3%
,"LANCASTER, NE",181360,5.4%,41.3%
,"GLOUCESTER, NJ",180447,7.5%,45.8%
,"ORLEANS, LA",177722,6.2%,40.1%
,"NORFOLK, MA",176927,6.6%,30.2%
,"SAINT TAMMANY, LA",176601,6.4%,43.1%
,"MUSKEGON, MI",172913,8.7%,47%
,"MONTGOMERY, MD",167657,3.9%,29.4%
,"BROOME, NY",167586,7%,40%
,"ANOKA, MN",163025,6.8%,40.1%
,"LAFAYETTE, LA",162518,5.3%,38.5%
,"BERNALILLO, NM",162406,6.2%,40.3%
,"JOHNSTON, NC",160952,8%,48.5%
,"PLYMOUTH, MA",159477,6.3%,36.9%
,"MONMOUTH, NJ",158659,3.6%,32.2%
,"HINDS, MS",157912,9.7%,46.8%
,"SAINT LOUIS, MN",157369,7.7%,45.5%
,"MERCER, NJ",154717,5.4%,37%
,"HARFORD, MD",154478,7.8%,44.5%
,"UNION, NC",153504,6.3%,37.5%
,"STEARNS, MN",148862,6.7%,42.3%
,"GENESEE, MI",148027,6.5%,40.2%
,"HUDSON, NJ",146726,5.6%,34.2%
,"ONEIDA, NY",145363,8.2%,44%
,"YORK, ME",144985,8%,41.6%
,"ORANGE, NY",142329,5.1%,42.2%
,"BERRIEN, MI",142233,9.1%,45.8%
,"WASHINGTON, MD",141186,9.5%,45.3%
,"ALAMANCE, NC",140629,8%,46.5%
,"JACKSON, MI",137164,9.4%,48.7%
,"LIVINGSTON, MI",134408,5.7%,36.8%
,"RICHMOND, NY",130121,2.1%,30.4%
,"MONROE, MI",129258,9.4%,47.6%
,"BERGEN, NJ",129206,3.2%,32%
,"ONONDAGA, NY",129008,6.2%,42.1%
,"SOMERSET, NJ",126887,5.6%,35.8%
,"PITT, NC",125915,7.7%,42.5%
,"BRONX, NY",123810,5.6%,36.6%
,"LIVINGSTON, LA",123214,7.8%,46%
,"BRUNSWICK, NC",123185,8.7%,47.6%
,"JACKSON, MS",121257,7.5%,46.9%
,"HARRISON, MS",116369,5.2%,41.3%
,"SARATOGA, NY",116211,6.2%,40.2%
,"HARDIN, KY",116186,7.7%,47.2%
,"ASCENSION, LA",113461,8%,44.1%
,"HAMPDEN, MA",112551,7.2%,39.7%
,"GALLATIN, MT",112026,3.4%,23.6%
,"UNION, NJ",111125,5.3%,35.8%
,"WASHINGTON, MN",108123,6.3%,36.8%
,"TANGIPAHOA, LA",107298,7.9%,49.3%
,"DAVIDSON, NC",107293,10.3%,51.5%
,"CALHOUN, MI",106988,9%,47.6%
,"DURHAM, NC",106432,5.5%,36.3%
,"RENSSELAER, NY",104036,7.7%,44.6%
,"ORANGE, NC",102558,5%,29%
,"WESTCHESTER, NY",102135,2.6%,25.2%
,"ATLANTIC, NJ",101571,5.9%,41.4%
,"RANKIN, MS",100996,8.8%,45.2%
,"ONTARIO, NY",99322,8.4%,41.8%
,"HOWARD, MD",95920,3.9%,31.6%
,"NEW HANOVER, NC",95848,6.2%,43.2%
,"WAYNE, NC",95279,9.6%,49.2%
,"HENDERSON, NC",93971,6.9%,39.8%
,"OUACHITA, LA",92983,6.5%,43.8%
,"FORREST, MS",92871,8.3%,45.8%
,"ROWAN, NC",92490,10.3%,50.7%
,"CLAY, MO",90970,7.4%,47.7%
,"NIAGARA, NY",89066,6.2%,45.8%
,"WAYNE, NY",85981,10.1%,46.9%
,"LENAWEE, MI",85470,10%,50.6%
,"ROBESON, NC",84220,9.1%,45.8%
,"BARNSTABLE, MA",83718,5%,36.8%
,"BUNCOMBE, NC",82291,5.6%,35.4%
,"ROCKINGHAM, NC",81573,10%,50.9%
,"ALLEGAN, MI",81037,6.9%,45%
,"STEUBEN, NY",80655,8.7%,44.6%
,"DESOTO, MS",80172,9.1%,51.7%
,"CABARRUS, NC",79458,6.7%,41%
,"BULLITT, KY",79391,8.9%,48.9%
,"NASH, NC",79315,8.7%,48.7%
,"SARPY, NE",77376,7.3%,47.5%
,"ANDROSCOGGIN, ME",77362,7.4%,41.3%
,"SHERBURNE, MN",77212,6%,42.1%
,"MADISON, MS",76055,7.3%,40.4%
,"IREDELL, NC",76031,5.9%,38.8%
,"LEE, MS",75907,8%,43.5%
,"VAN BUREN, MI",75339,8.7%,47.5%
,"GASTON, NC",74559,9.5%,43.5%
,"HARNETT, NC",74446,8.6%,46.8%
,"WICOMICO, MD",74419,9.2%,49%
,"SAINT LAWRENCE, NY",74399,8.1%,49.3%
,"WRIGHT, MN",71898,5.9%,42.7%
,"MADISON, KY",71806,7.9%,49.7%
,"CALDWELL, NC",69613,9.8%,44.1%
,"CHARLES, MD",66615,6.1%,49%
,"MCCRACKEN, KY",65154,8%,47.1%
,"KENTON, KY",64950,4.9%,36.1%
,"ROCKLAND, NY",64198,3.7%,37.6%
,"RANDOLPH, NC",63785,8.7%,49.8%
,"PENOBSCOT, ME",62456,8.3%,47.4%
,"CLAY, MN",61962,6.8%,42.7%
,"ROCKINGHAM, NH",60773,5.4%,35.8%
,"CHEMUNG, NY",60107,6.9%,42.1%
,"CROW WING, MN",59303,7.4%,45.3%
,"MERRIMACK, NH",59142,5.5%,38.3%
,"CLINTON, NY",57950,4.2%,47.5%
