,"COSHOCTON, OH",10 or fewer,-,-
,"LEE, SC",10 or fewer,-,-
,"HENDERSON, TN",10 or fewer,-,-
,"CALDWELL, TX",10 or fewer,-,-
,"BRISTOL, RI",10 or fewer,-,-
,"NOTTOWAY, VA",10 or fewer,-,-
,"CURRY, OR",10 or fewer,-,-
,"MATHEWS, VA",10 or fewer,-,-
,"MERCER, ND",10 or fewer,-,-
,"MCCORMICK, SC",10 or fewer,-,-
,"HARDEMAN, TN",10 or fewer,-,-
,"HENRY, VA",10 or fewer,-,-
,"TITUS, TX",10 or fewer,-,-
,"TRAILL, ND",10 or fewer,-,-
,"ROBERTS, SD",10 or fewer,-,-
,"PALO PINTO, TX",10 or fewer,-,-
,"FULTON, PA",10 or fewer,-,-
,"BLEDSOE, TN",10 or fewer,-,-
,"HOPKINS, TX",10 or fewer,-,-
,"MATAGORDA, TX",10 or fewer,-,-
,"FANNIN, TX",10 or fewer,-,-
,"OSAGE, OK",10 or fewer,-,-
,"RUTHERFORD, TN",10 or fewer,-,-
,"UPSHUR, TX",10 or fewer,-,-
,"ATASCOSA, TX",10 or fewer,-,-
,"AMELIA, VA",10 or fewer,-,-
,"HARDIN, TX",10 or fewer,-,-
,"ROLETTE, ND",10 or fewer,-,-
,"HENRY, TN",10 or fewer,-,-
,"LINCOLN, OK",10 or fewer,-,-
,"BENTON, TN",10 or fewer,-,-
,"INDIANA, PA",10 or fewer,-,-
,"BAMBERG, SC",10 or fewer,-,-
,"UMATILLA, OR",10 or fewer,-,-
,"PRINCE EDWARD, VA",10 or fewer,-,-
,"OTTAWA, OK",10 or fewer,-,-
,"LEON, TX",10 or fewer,-,-
,"TURNER, SD",10 or fewer,-,-
,"HARNEY, OR",10 or fewer,-,-
,"WASATCH, UT",10 or fewer,-,-
,"PEMBINA, ND",10 or fewer,-,-
,"COMANCHE, OK",10 or fewer,-,-
,"MEDINA, TX",10 or fewer,-,-
,"JOSEPHINE, OR",10 or fewer,-,-
,"SUSSEX, VA",10 or fewer,-,-
,"JACKSON, OH",10 or fewer,-,-
,"LUNENBURG, VA",10 or fewer,-,-
,"HUTCHINSON, TX",10 or fewer,-,-
,"EL PASO, TX",10 or fewer,-,-
,"CHESTER, TN",10 or fewer,-,-
,"WALLOWA, OR",10 or fewer,-,-
,"APPOMATTOX, VA",10 or fewer,-,-
,"UNION, OR",10 or fewer,-,-
,"POTTAWATOMIE, OK",10 or fewer,-,-
,"FREESTONE, TX",10 or fewer,-,-
,"CHARLOTTE, VA",10 or fewer,-,-
,"HOLMES, OH",10 or fewer,-,-
,"NACOGDOCHES, TX",10 or fewer,-,-
,"JIM WELLS, TX",10 or fewer,-,-
,"MIDLAND, TX",10 or fewer,-,-
,"DAVISON, SD",10 or fewer,-,-
,"MCLEAN, ND",10 or fewer,-,-
,"OKFUSKEE, OK",10 or fewer,-,-
,"LAMAR, TX",10 or fewer,-,-
,"SOMERSET, PA",10 or fewer,-,-
,"PIKE, OH",10 or fewer,-,-
,"TOM GREEN, TX",10 or fewer,-,-
,"KING AND QUEEN, VA",10 or fewer,-,-
,"CAMBRIA, PA",10 or fewer,-,-
,"WILLIAMSON, TN",10 or fewer,-,-
,"GRAND ISLE, VT",10 or fewer,-,-
,"SAN JACINTO, TX",10 or fewer,-,-
,"HARDIN, TN",10 or fewer,-,-
,"LOGAN, OK",10 or fewer,-,-
,"BOX ELDER, UT",10 or fewer,-,-
,"HASKELL, OK",10 or fewer,-,-
,"HAYWOOD, TN",10 or fewer,-,-
,"CARROLL, VA",10 or fewer,-,-
,"BARNWELL, SC",10 or fewer,-,-
,"HAMPTON, SC",10 or fewer,-,-
,"TRIPP, SD",10 or fewer,-,-
,"CHARLES CITY, VA",10 or fewer,-,-
,"BLANCO, TX",10 or fewer,-,-
,"FAYETTE, TX",10 or fewer,-,-
,"GRAY, TX",10 or fewer,-,-
,"LEE, TX",10 or fewer,-,-
,"ROCKBRIDGE, VA",10 or fewer,-,-
,"MCMINN, TN",10 or fewer,-,-
,"JASPER, SC",10 or fewer,-,-
,"VENANGO, PA",10 or fewer,-,-
,"NORTHUMBERLAND, PA",10 or fewer,-,-
,"RANSOM, ND",10 or fewer,-,-
,"WILSON, TX",10 or fewer,-,-
,"SURRY, VA",10 or fewer,-,-
,"CROCKETT, TN",10 or fewer,-,-
,"GALLIA, OH",10 or fewer,-,-
,"ROANOKE, VA",10 or fewer,-,-
,"COLORADO, TX",10 or fewer,-,-
,"DAY, SD",10 or fewer,-,-
,"BEADLE, SD",10 or fewer,-,-
,"GRADY, OK",10 or fewer,-,-
,"BENSON, ND",10 or fewer,-,-
,"HAMLIN, SD",10 or fewer,-,-
,"KING GEORGE, VA",10 or fewer,-,-
,"MANASSAS PARK CITY, VA",10 or fewer,-,-
,"DEAF SMITH, TX",10 or fewer,-,-
,"NORTON CITY, VA",10 or fewer,-,-
,"MOUNTRAIL, ND",10 or fewer,-,-
,"MORROW, OR",10 or fewer,-,-
,"CUMBERLAND, VA",10 or fewer,-,-
,"BRULE, SD",10 or fewer,-,-
,"MADISON, TX",10 or fewer,-,-
,"MCCLAIN, OK",10 or fewer,-,-
,"UINTAH, UT",10 or fewer,-,-
,"BUTTE, SD",10 or fewer,-,-
,"MONTAGUE, TX",10 or fewer,-,-
,"MOORE, TX",10 or fewer,-,-
,"CARTER, OK",10 or fewer,-,-
,"LAKE, SD",10 or fewer,-,-
,"BLOUNT, TN",10 or fewer,-,-
,"GRANT, OR",10 or fewer,-,-
,"SUMNER, TN",10 or fewer,-,-
,"COMANCHE, TX",10 or fewer,-,-
,"JUNIATA, PA",10 or fewer,-,-
,"MORRIS, TX",10 or fewer,-,-
,"ROANOKE CITY, VA",10 or fewer,-,-
,"HOUSTON, TX",10 or fewer,-,-
,"HANCOCK, TN",10 or fewer,-,-
,"FREDERICKSBURG CITY, VA",10 or fewer,-,-
,"HAMBLEN, TN",10 or fewer,-,-
,"VINTON, OH",10 or fewer,-,-
,"PULASKI, VA",10 or fewer,-,-
,"HUGHES, SD",10 or fewer,-,-
,"RAINS, TX",10 or fewer,-,-
,"PATRICK, VA",10 or fewer,-,-
,"RAPPAHANNOCK, VA",10 or fewer,-,-
,"LATIMER, OK",10 or fewer,-,-
,"CUSTER, SD",10 or fewer,-,-
,"COLUMBIA, PA",10 or fewer,-,-
,"COCKE, TN",10 or fewer,-,-
,"MAVERICK, TX",10 or fewer,-,-
,"YANKTON, SD",10 or fewer,-,-
,"DICKEY, ND",10 or fewer,-,-
,"ECTOR, TX",10 or fewer,-,-
,"LAMOURE, ND",10 or fewer,-,-
,"POLK, TN",10 or fewer,-,-
,"JASPER, TX",10 or fewer,-,-
,"ADAIR, OK",10 or fewer,-,-
,"SHELBY, TX",10 or fewer,-,-
,"SAN SABA, TX",10 or fewer,-,-
,"CENTRE, PA",10 or fewer,-,-
,"MARTINSVILLE CITY, VA",10 or fewer,-,-
,"BRYAN, OK",10 or fewer,-,-
,"DUNN, ND",10 or fewer,-,-
,"KAY, OK",10 or fewer,-,-
,"CAVALIER, ND",10 or fewer,-,-
,"CADDO, OK",10 or fewer,-,-
,"PIERCE, ND",10 or fewer,-,-
,"SARGENT, ND",10 or fewer,-,-
,"DEUEL, SD",10 or fewer,-,-
,"KLEBERG, TX",10 or fewer,-,-
,"FRANKLIN, VA",10 or fewer,-,-
,"CASS, TX",10 or fewer,-,-
,"FALL RIVER, SD",10 or fewer,-,-
,"LAKE, OR",10 or fewer,-,-
,"EASTLAND, TX",10 or fewer,-,-
,"TODD, SD",10 or fewer,-,-
,"HARRISON, TX",10 or fewer,-,-
,"MCCURTAIN, OK",10 or fewer,-,-
,"KERR, TX",10 or fewer,-,-
,"ARANSAS, TX",10 or fewer,-,-
,"BROWN, TX",10 or fewer,-,-
,"GRAYSON, VA",10 or fewer,-,-
,"CLARION, PA",10 or fewer,-,-
,"WILSON, TN",10 or fewer,-,-
,"MCCOOK, SD",10 or fewer,-,-
,"HAMILTON, TX",10 or fewer,-,-
,"GARFIELD, OK",10 or fewer,-,-
,"NELSON, ND",10 or fewer,-,-
,"BEE, TX",10 or fewer,-,-
,"LYCOMING, PA",10 or fewer,-,-
,"BLAIR, PA",10 or fewer,-,-
,"BANDERA, TX",10 or fewer,-,-
,"CLARK, SD",10 or fewer,-,-
,"MCHENRY, ND",10 or fewer,-,-
,"POTTER, PA",10 or fewer,-,-
,"IRON, UT",10 or fewer,-,-
,"HUNTINGDON, PA",10 or fewer,-,-
,"HUGHES, OK",10 or fewer,-,-
,"DECATUR, TN",10 or fewer,-,-
,"MCKEAN, PA",10 or fewer,-,-
,"SOMERVELL, TX",10 or fewer,-,-
,"MEIGS, TN",10 or fewer,-,-
,"NOWATA, OK",10 or fewer,-,-
,"GRUNDY, TN",10 or fewer,-,-
,"VAL VERDE, TX",10 or fewer,-,-
,"ANDERSON, TN",10 or fewer,-,-
,"MORGAN, OH",10 or fewer,-,-
,"LAKE, TN",10 or fewer,-,-
,"TRINITY, TX",10 or fewer,-,-
,"SULLIVAN, PA",10 or fewer,-,-
,"FOSTER, ND",10 or fewer,-,-
,"LEXINGTON CITY, VA",10 or fewer,-,-
,"FRANKLIN, TX",10 or fewer,-,-
,"LAVACA, TX",10 or fewer,-,-
,"CARSON, TX",10 or fewer,-,-
,"STEPHENS, OK",10 or fewer,-,-
,"CARBON, UT",10 or fewer,-,-
,"JACK, TX",10 or fewer,-,-
,"DUCHESNE, UT",10 or fewer,-,-
,"JACKSON, TX",10 or fewer,-,-
,"SIOUX, ND",10 or fewer,-,-
,"ESSEX, VT",10 or fewer,-,-
,"KINGSBURY, SD",10 or fewer,-,-
,"JEFFERSON, PA",10 or fewer,-,-
,"DOUGLAS, SD",10 or fewer,-,-
,"BEDFORD, PA",10 or fewer,-,-
,"LYMAN, SD",10 or fewer,-,-
,"STARR, TX",10 or fewer,-,-
,"CUMBERLAND, TN",10 or fewer,-,-
,"CALHOUN, TX",10 or fewer,-,-
,"CLEARFIELD, PA",10 or fewer,-,-
,"TYLER, TX",10 or fewer,-,-
,"BLAND, VA",10 or fewer,-,-
,"PONTOTOC, OK",10 or fewer,-,-
,"EDMUNDS, SD",10 or fewer,-,-
,"NOBLE, OH",10 or fewer,-,-
,"BOTTINEAU, ND",10 or fewer,-,-
,"GALAX CITY, VA",10 or fewer,-,-
,"ALLENDALE, SC",10 or fewer,-,-
,"GILLESPIE, TX",10 or fewer,-,-
,"SAN JUAN, UT",10 or fewer,-,-
,"GRANT, SD",10 or fewer,-,-
,"GREGORY, SD",10 or fewer,-,-
,"MOODY, SD",10 or fewer,-,-
,"UVALDE, TX",10 or fewer,-,-
,"DALLAM, TX",10 or fewer,-,-
,"DICKSON, TN",10 or fewer,-,-
,"GRIGGS, ND",10 or fewer,-,-
,"YOUNG, TX",10 or fewer,-,-
,"TEXAS, OK",10 or fewer,-,-
,"CUSTER, OK",10 or fewer,-,-
,"BOTETOURT, VA",10 or fewer,-,-
,"SANPETE, UT",10 or fewer,-,-
,"WELLS, ND",10 or fewer,-,-
,"GARVIN, OK",10 or fewer,-,-
,"SPINK, SD",10 or fewer,-,-
,"DEWEY, SD",10 or fewer,-,-
,"GILES, VA",10 or fewer,-,-
,"MAURY, TN",10 or fewer,-,-
,"EMMONS, ND",10 or fewer,-,-
,"TOWNER, ND",10 or fewer,-,-
,"RADFORD, VA",10 or fewer,-,-
,"MARSHALL, SD",10 or fewer,-,-
,"CAMPBELL, TN",10 or fewer,-,-
,"SEMINOLE, OK",10 or fewer,-,-
,"CHARLES MIX, SD",10 or fewer,-,-
,"SEVIER, TN",10 or fewer,-,-
,"LOUDON, TN",10 or fewer,-,-
,"EDDY, ND",10 or fewer,-,-
,"HETTINGER, ND",10 or fewer,-,-
,"PUSHMATAHA, OK",10 or fewer,-,-
,"FRANKLIN, TN",10 or fewer,-,-
,"RED RIVER, TX",10 or fewer,-,-
,"WALWORTH, SD",10 or fewer,-,-
,"MORGAN, UT",10 or fewer,-,-
,"GRAND, UT",10 or fewer,-,-
,"JEFFERSON, TN",10 or fewer,-,-
,"BUENA VISTA CITY, VA",10 or fewer,-,-
,"GRANT, ND",10 or fewer,-,-
,"PARMER, TX",10 or fewer,-,-
,"SWISHER, TX",10 or fewer,-,-
,"FLOYD, VA",10 or fewer,-,-
,"BECKHAM, OK",10 or fewer,-,-
,"HUMPHREYS, TN",10 or fewer,-,-
,"ALLEGHANY, VA",10 or fewer,-,-
,"KIDDER, ND",10 or fewer,-,-
,"DUVAL, TX",10 or fewer,-,-
,"GRAINGER, TN",10 or fewer,-,-
,"CORSON, SD",10 or fewer,-,-
,"PERKINS, SD",10 or fewer,-,-
,"BOWMAN, ND",10 or fewer,-,-
,"STEELE, ND",10 or fewer,-,-
,"MCINTOSH, ND",10 or fewer,-,-
,"HUTCHINSON, SD",10 or fewer,-,-
,"JACKSON, OK",10 or fewer,-,-
,"SALEM, VA",10 or fewer,-,-
,"FRIO, TX",10 or fewer,-,-
,"OCHILTREE, TX",10 or fewer,-,-
,"ELK, PA",10 or fewer,-,-
,"CALLAHAN, TX",10 or fewer,-,-
,"MILLS, TX",10 or fewer,-,-
,"ROANE, TN",10 or fewer,-,-
,"MIFFLIN, PA",10 or fewer,-,-
,"COVINGTON CITY, VA",10 or fewer,-,-
,"SNYDER, PA",10 or fewer,-,-
,"CHOCTAW, OK",10 or fewer,-,-
,"DONLEY, TX",10 or fewer,-,-
,"SEVIER, UT",10 or fewer,-,-
,"MONROE, TN",10 or fewer,-,-
,"DIVIDE, ND",10 or fewer,-,-
,"ADAMS, ND",10 or fewer,-,-
,"HIGHLAND, VA",10 or fewer,-,-
,"CASTRO, TX",10 or fewer,-,-
,"WHEELER, OR",10 or fewer,-,-
,"MARSHALL, OK",10 or fewer,-,-
,"BATH, VA",10 or fewer,-,-
,"LIVE OAK, TX",10 or fewer,-,-
,"LOGAN, ND",10 or fewer,-,-
,"WHEELER, TX",10 or fewer,-,-
,"HANSFORD, TX",10 or fewer,-,-
,"LOVE, OK",10 or fewer,-,-
,"AURORA, SD",10 or fewer,-,-
,"ATOKA, OK",10 or fewer,-,-
,"CLAIBORNE, TN",10 or fewer,-,-
,"KINGFISHER, OK",10 or fewer,-,-
,"BENNETT, SD",10 or fewer,-,-
,"BURKE, ND",10 or fewer,-,-
,"BUFFALO, SD",10 or fewer,-,-
,"COFFEE, TN",10 or fewer,-,-
,"ARMSTRONG, TX",10 or fewer,-,-
,"KARNES, TX",10 or fewer,-,-
,"OLIVER, ND",10 or fewer,-,-
,"DELTA, TX",10 or fewer,-,-
,"HANSON, SD",10 or fewer,-,-
,"OLDHAM, TX",10 or fewer,-,-
,"PUTNAM, TN",10 or fewer,-,-
,"SABINE, TX",10 or fewer,-,-
,"NOBLE, OK",10 or fewer,-,-
,"CLAY, TX",10 or fewer,-,-
,"GONZALES, TX",10 or fewer,-,-
,"GOLDEN VALLEY, ND",10 or fewer,-,-
,"HALE, TX",10 or fewer,-,-
,"JACKSON, SD",10 or fewer,-,-
,"HAAKON, SD",10 or fewer,-,-
,"STEPHENS, TX",10 or fewer,-,-
,"ARCHER, TX",10 or fewer,-,-
,"UNION, PA",10 or fewer,-,-
,"OGLALA LAKOTA, SD",10 or fewer,-,-
,"EMERY, UT",10 or fewer,-,-
,"WOODWARD, OK",10 or fewer,-,-
,"JOHNSTON, OK",10 or fewer,-,-
,"WARREN, TN",10 or fewer,-,-
,"CHEATHAM, TN",10 or fewer,-,-
,"NEWTON, TX",10 or fewer,-,-
,"BON HOMME, SD",10 or fewer,-,-
,"JONES, TX",10 or fewer,-,-
,"ROBERTSON, TN",10 or fewer,-,-
,"REFUGIO, TX",10 or fewer,-,-
,"HEMPHILL, TX",10 or fewer,-,-
,"MURRAY, OK",10 or fewer,-,-
,"MINER, SD",10 or fewer,-,-
,"MILLARD, UT",10 or fewer,-,-
,"SAN AUGUSTINE, TX",10 or fewer,-,-
,"MELLETTE, SD",10 or fewer,-,-
,"RENVILLE, ND",10 or fewer,-,-
,"JUAB, UT",10 or fewer,-,-
,"KIOWA, OK",10 or fewer,-,-
,"HOWARD, TX",10 or fewer,-,-
,"WASHITA, OK",10 or fewer,-,-
,"ZAVALA, TX",10 or fewer,-,-
,"GOLIAD, TX",10 or fewer,-,-
,"MCPHERSON, SD",10 or fewer,-,-
,"STANLEY, SD",10 or fewer,-,-
,"TILLMAN, OK",10 or fewer,-,-
,"BROOKS, TX",10 or fewer,-,-
,"DIMMIT, TX",10 or fewer,-,-
,"VAN BUREN, TN",10 or fewer,-,-
,"MASON, TX",10 or fewer,-,-
,"CLINTON, PA",10 or fewer,-,-
,"EMPORIA CITY, VA",10 or fewer,-,-
,"BLAINE, OK",10 or fewer,-,-
,"CHILDRESS, TX",10 or fewer,-,-
,"SHERMAN, OR",10 or fewer,-,-
,"WILLACY, TX",10 or fewer,-,-
,"NOLAN, TX",10 or fewer,-,-
,"MARION, TX",10 or fewer,-,-
,"FAULK, SD",10 or fewer,-,-
,"COTTON, OK",10 or fewer,-,-
,"FOREST, PA",10 or fewer,-,-
,"WILBARGER, TX",10 or fewer,-,-
,"HOCKLEY, TX",10 or fewer,-,-
,"GILLIAM, OR",10 or fewer,-,-
,"COLEMAN, TX",10 or fewer,-,-
,"MCCULLOCH, TX",10 or fewer,-,-
,"SANBORN, SD",10 or fewer,-,-
,"HALL, TX",10 or fewer,-,-
,"ZAPATA, TX",10 or fewer,-,-
,"SCOTT, TN",10 or fewer,-,-
,"RUNNELS, TX",10 or fewer,-,-
,"SHERIDAN, ND",10 or fewer,-,-
,"CAMPBELL, SD",10 or fewer,-,-
,"MONTOUR, PA",10 or fewer,-,-
,"HARDING, SD",10 or fewer,-,-
,"COLLINGSWORTH, TX",10 or fewer,-,-
,"BEDFORD, TN",10 or fewer,-,-
,"HICKMAN, TN",10 or fewer,-,-
,"ANDREWS, TX",10 or fewer,-,-
,"WHITE, TN",10 or fewer,-,-
,"LIPSCOMB, TX",10 or fewer,-,-
,"SHERMAN, TX",10 or fewer,-,-
,"KANE, UT",10 or fewer,-,-
,"JIM HOGG, TX",10 or fewer,-,-
,"COAL, OK",10 or fewer,-,-
,"MORGAN, TN",10 or fewer,-,-
,"CIMARRON, OK",10 or fewer,-,-
,"MAJOR, OK",10 or fewer,-,-
,"BILLINGS, ND",10 or fewer,-,-
,"BEAVER, OK",10 or fewer,-,-
,"STEWART, TN",10 or fewer,-,-
,"GAINES, TX",10 or fewer,-,-
,"JERAULD, SD",10 or fewer,-,-
,"RICH, UT",10 or fewer,-,-
,"HARTLEY, TX",10 or fewer,-,-
,"BEAVER, UT",10 or fewer,-,-
,"BAILEY, TX",10 or fewer,-,-
,"HAND, SD",10 or fewer,-,-
,"LA SALLE, TX",10 or fewer,-,-
,"SCURRY, TX",10 or fewer,-,-
,"POTTER, SD",10 or fewer,-,-
,"HASKELL, TX",10 or fewer,-,-
,"WOODS, OK",10 or fewer,-,-
,"SHACKELFORD, TX",10 or fewer,-,-
,"GREER, OK",10 or fewer,-,-
,"ZIEBACH, SD",10 or fewer,-,-
,"JEFFERSON, OK",10 or fewer,-,-
,"FENTRESS, TN",10 or fewer,-,-
,"MARSHALL, TN",10 or fewer,-,-
,"LAWRENCE, TN",10 or fewer,-,-
,"CROSBY, TX",10 or fewer,-,-
,"ROGER MILLS, OK",10 or fewer,-,-
,"WAYNE, TN",10 or fewer,-,-
,"LINCOLN, TN",10 or fewer,-,-
,"PERRY, TN",10 or fewer,-,-
,"BREWSTER, TX",10 or fewer,-,-
,"LAMB, TX",10 or fewer,-,-
,"PECOS, TX",10 or fewer,-,-
,"EDWARDS, TX",10 or fewer,-,-
,"HOUSTON, TN",10 or fewer,-,-
,"WARD, TX",10 or fewer,-,-
,"DEWEY, OK",10 or fewer,-,-
,"ALFALFA, OK",10 or fewer,-,-
,"OVERTON, TN",10 or fewer,-,-
,"HARPER, OK",10 or fewer,-,-
,"BRISCOE, TX",10 or fewer,-,-
,"FLOYD, TX",10 or fewer,-,-
,"UNION, TN",10 or fewer,-,-
,"CANNON, TN",10 or fewer,-,-
,"GARFIELD, UT",10 or fewer,-,-
,"SMITH, TN",10 or fewer,-,-
,"REEVES, TX",10 or fewer,-,-
,"MACON, TN",10 or fewer,-,-
,"CRAIG, VA",10 or fewer,-,-
,"REAL, TX",10 or fewer,-,-
,"HARDEMAN, TX",10 or fewer,-,-
,"MITCHELL, TX",10 or fewer,-,-
,"DEKALB, TN",10 or fewer,-,-
,"FISHER, TX",10 or fewer,-,-
,"TERRY, TX",10 or fewer,-,-
,"WAYNE, UT",10 or fewer,-,-
,"GILES, TN",10 or fewer,-,-
,"KIMBLE, TX",10 or fewer,-,-
,"BAYLOR, TX",10 or fewer,-,-
,"SULLY, SD",10 or fewer,-,-
,"GRANT, OK",10 or fewer,-,-
,"HARMON, OK",10 or fewer,-,-
,"HYDE, SD",10 or fewer,-,-
,"KINNEY, TX",10 or fewer,-,-
,"DAGGETT, UT",10 or fewer,-,-
,"LEWIS, TN",10 or fewer,-,-
,"LYNN, TX",10 or fewer,-,-
,"ELLIS, OK",10 or fewer,-,-
,"JONES, SD",10 or fewer,-,-
,"ROBERTS, TX",10 or fewer,-,-
,"KNOX, TX",10 or fewer,-,-
,"CAMERON, PA",10 or fewer,-,-
,"DAWSON, TX",10 or fewer,-,-
,"BORDEN, TX",10 or fewer,-,-
,"FOARD, TX",10 or fewer,-,-
,"SLOPE, ND",10 or fewer,-,-
,"THROCKMORTON, TX",10 or fewer,-,-
,"COKE, TX",10 or fewer,-,-
,"GARZA, TX",10 or fewer,-,-
,"CROCKETT, TX",10 or fewer,-,-
,"WINKLER, TX",10 or fewer,-,-
,"MARTIN, TX",10 or fewer,-,-
,"JACKSON, TN",10 or fewer,-,-
,"CONCHO, TX",10 or fewer,-,-
,"YOAKUM, TX",10 or fewer,-,-
,"IRION, TX",10 or fewer,-,-
,"CRANE, TX",10 or fewer,-,-
,"SUTTON, TX",10 or fewer,-,-
,"MENARD, TX",10 or fewer,-,-
,"COTTLE, TX",10 or fewer,-,-
,"COCHRAN, TX",10 or fewer,-,-
,"REAGAN, TX",10 or fewer,-,-
,"CLAY, TN",10 or fewer,-,-
,"SCHLEICHER, TX",10 or fewer,-,-
,"PRESIDIO, TX",10 or fewer,-,-
,"UPTON, TX",10 or fewer,-,-
,"PICKETT, TN",10 or fewer,-,-
,"GLASSCOCK, TX",10 or fewer,-,-
,"TROUSDALE, TN",10 or fewer,-,-
,"PIUTE, UT",10 or fewer,-,-
,"MCMULLEN, TX",10 or fewer,-,-
,"DICKENS, TX",10 or fewer,-,-
,"STERLING, TX",10 or fewer,-,-
,"JEFF DAVIS, TX",10 or fewer,-,-
,"STONEWALL, TX",10 or fewer,-,-
,"DEWITT, TX",10 or fewer,-,-
,"MOORE, TN",10 or fewer,-,-
,"KING, TX",10 or fewer,-,-
,"KENT, TX",10 or fewer,-,-
,"TERRELL, TX",10 or fewer,-,-
,"CULBERSON, TX",10 or fewer,-,-
,"HUDSPETH, TX",10 or fewer,-,-
,"MOTLEY, TX",10 or fewer,-,-
,"KENEDY, TX",10 or fewer,-,-
,"LOVING, TX",10 or fewer,-,-
,None of the above,22,-,-
,Total,310,13.5%,49.4%
Total,"HARRIS, TX",2391558,3.6%,34.8%
,"DALLAS, TX",1374273,8.6%,44.8%
,"TARRANT, TX",1205987,4.4%,38.6%
,"CUYAHOGA, OH",1055043,8.2%,42%
,"PHILADELPHIA, PA",1016729,7.1%,40.9%
,"FRANKLIN, OH",952660,8.7%,46.9%
,"HAMILTON, OH",779084,8.6%,43%
,"FAIRFAX, VA",632982,4.7%,32.7%
,"BEXAR, TX",613114,6.8%,38.6%
,"COLLIN, TX",568343,4.1%,35.6%
,"TULSA, OK",509049,7.4%,42.5%
,"MONTGOMERY, PA",508325,5.4%,36.4%
,"ALLEGHENY, PA",501212,5.3%,42.6%
,"GREENVILLE, SC",496698,7.7%,40.5%
,"MONTGOMERY, OH",491968,9.2%,47.4%
,"DENTON, TX",480038,4.2%,38.2%
,"SALT LAKE, UT",450247,4.2%,28.8%
,"MULTNOMAH, OR",447469,4.3%,27.6%
,"FORT BEND, TX",441665,4.4%,33.4%
,"YORK, PA",414277,9%,44.1%
,"TRAVIS, TX",409178,4.8%,28.8%
,"LEHIGH, PA",371309,8.2%,43.2%
,"BUCKS, PA",371018,6.1%,39.7%
,"LUCAS, OH",365355,8.6%,47.2%
,"CHESTER, PA",343565,4.3%,34.8%
,"BUTLER, OH",340499,9.6%,47%
,"SPARTANBURG, SC",324396,9%,44.3%
,"BELL, TX",322608,7.7%,44.5%
,"NORTHAMPTON, PA",319456,8.6%,45.6%
,"SHELBY, TN",317155,7.4%,45%
,"MONTGOMERY, TX",314192,3.5%,31.9%
,"DELAWARE, PA",312158,6.8%,40.1%
,"CHARLESTON, SC",311157,6.2%,33.9%
,"VIRGINIA BEACH CITY, VA",306208,9.1%,45.9%
,"SUMMIT, OH",291190,7.9%,45.1%
,"BERKS, PA",276345,6.4%,42.4%
,"PRINCE WILLIAM, VA",272206,7%,42.8%
,"WASHINGTON, OR",266938,5%,27.4%
,"RICHLAND, SC",260721,6.2%,38.4%
,"LORAIN, OH",257762,8.5%,46.1%
,"LOUDOUN, VA",224555,5%,34.9%
,"CHESTERFIELD, VA",221064,6.3%,44.1%
,"LANCASTER, PA",217073,6.8%,40.6%
,"WILLIAMSON, TX",215166,6.3%,37%
,"HENRICO, VA",212460,6.9%,41%
,"WARREN, OH",211949,8.1%,43.1%
,"DAUPHIN, PA",202534,8%,42%
,"CUMBERLAND, PA",198459,7.5%,42.7%
,"HAMILTON, TN",197885,5.4%,40.7%
,"ANDERSON, SC",196154,9.3%,44.6%
,"DESCHUTES, OR",191613,5.5%,33.9%
,"CLACKAMAS, OR",187776,4.9%,31.5%
,"CLERMONT, OH",187042,9.9%,47.9%
,"CASS, ND",182561,6.1%,40.3%
,"DELAWARE, OH",175421,7%,41.6%
,"OKLAHOMA, OK",172554,4.6%,33.9%
,"STARK, OH",169428,6.2%,40.2%
,"MCLENNAN, TX",167538,7.8%,44.9%
,"BRAZORIA, TX",159853,3.7%,38.3%
,"MONROE, PA",155233,8.9%,46.6%
,"BERKELEY, SC",154696,5.9%,39.9%
,"ELLIS, TX",154100,7.1%,47.9%
,"LAKE, OH",153988,6.9%,42%
,"CHESAPEAKE CITY, VA",151746,10.5%,52.6%
,"ERIE, PA",150871,4.3%,45.3%
,"LEXINGTON, SC",149201,4.6%,36.3%
,"MINNEHAHA, SD",145135,5.8%,36.2%
,"MAHONING, OH",144311,9.2%,51.7%
,"LICKING, OH",143802,9.3%,46.1%
,"NEWPORT NEWS CITY, VA",143666,9.6%,48.5%
,"GREENE, OH",143159,8.4%,45.6%
,"CHITTENDEN, VT",139116,3.8%,31.9%
,"JOHNSON, TX",138965,4.7%,42.2%
,"HORRY, SC",136776,6.9%,43.6%
,"ARLINGTON, VA",134148,3.6%,27.9%
,"SULLIVAN, TN",133748,6.6%,46.7%
,"NORFOLK CITY, VA",133406,11.5%,53.6%
,"MEDINA, OH",125679,7.4%,42.9%
,"WESTMORELAND, PA",124848,6.2%,50.6%
,"RICHMOND CITY, VA",122331,6.6%,41%
,"SCHUYLKILL, PA",119954,8.6%,47.6%
,"PICKENS, SC",116532,9.4%,45.1%
,"KAUFMAN, TX",115932,6.7%,49.4%
,"MARION, OR",112706,6.3%,40.1%
,"BRAZOS, TX",112146,5.7%,38.6%
,"TRUMBULL, OH",111882,9.3%,51.9%
,"CLARK, OH",111205,10.8%,50.1%
,"SMITH, TX",109184,7%,40.9%
,"LEBANON, PA",107442,8.9%,42.3%
,"PARKER, TX",104708,3.9%,38.1%
,"HAMPTON CITY, VA",102757,11.3%,52.4%
