geography,age_level,outcome_name,outcome_type,source,url,geo_strata,age_strata,race_strata,race_level,additional_strata1,additional_strata_level,sex_strata,sex_level,Outcome_value1,outcome_label1
Kansas,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,70707,Number Base Patients
Kansas,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,964719,Number Base Patients
Kansas,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,14,Number Base Patients
Kentucky,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,139154,Number Base Patients
Kentucky,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,153776,Number Base Patients
Kentucky,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,642585,Number Base Patients
Kentucky,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,847962,Number Base Patients
Kentucky,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,628061,Number Base Patients
Kentucky,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,308542,Number Base Patients
Kentucky,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2720111,Number Base Patients
Kentucky,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,31,Number Base Patients
Louisiana,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,117196,Number Base Patients
Louisiana,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,136913,Number Base Patients
Louisiana,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,586764,Number Base Patients
Louisiana,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,751661,Number Base Patients
Louisiana,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,565520,Number Base Patients
Louisiana,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,261760,Number Base Patients
Louisiana,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2419837,Number Base Patients
Louisiana,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,23,Number Base Patients
Maine,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,34788,Number Base Patients
Maine,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,39007,Number Base Patients
Maine,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,176022,Number Base Patients
Maine,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,262923,Number Base Patients
Maine,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,255917,Number Base Patients
Maine,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,67941,Number Base Patients
Maine,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,836607,Number Base Patients
Maine,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Maryland,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,64496,Number Base Patients
Maryland,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,85014,Number Base Patients
Maryland,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,578547,Number Base Patients
Maryland,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,748438,Number Base Patients
Maryland,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,576459,Number Base Patients
Maryland,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,161980,Number Base Patients
Maryland,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2214950,Number Base Patients
Maryland,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,16,Number Base Patients
Massachusetts,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,152860,Number Base Patients
Massachusetts,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,178691,Number Base Patients
Massachusetts,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,927193,Number Base Patients
Massachusetts,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1113377,Number Base Patients
Massachusetts,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,822205,Number Base Patients
Massachusetts,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,314661,Number Base Patients
Massachusetts,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,3509010,Number Base Patients
Massachusetts,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,23,Number Base Patients
Michigan,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,241750,Number Base Patients
Michigan,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,278482,Number Base Patients
Michigan,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1310526,Number Base Patients
Michigan,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1659476,Number Base Patients
Michigan,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1340158,Number Base Patients
Michigan,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,505776,Number Base Patients
Michigan,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,5336203,Number Base Patients
Michigan,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,35,Number Base Patients
Minnesota,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,143905,Number Base Patients
Minnesota,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,158139,Number Base Patients
Minnesota,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,703008,Number Base Patients
Minnesota,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,859404,Number Base Patients
Minnesota,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,681349,Number Base Patients
Minnesota,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,295789,Number Base Patients
Minnesota,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2841603,Number Base Patients
Minnesota,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Mississippi,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,87225,Number Base Patients
Mississippi,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,106461,Number Base Patients
Mississippi,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,437205,Number Base Patients
Mississippi,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,621786,Number Base Patients
Mississippi,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,498885,Number Base Patients
Mississippi,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,208672,Number Base Patients
Mississippi,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1960252,Number Base Patients
Mississippi,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,18,Number Base Patients
Missouri,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,45786,Number Base Patients
Missouri,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,56225,Number Base Patients
Missouri,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,288760,Number Base Patients
Missouri,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,365785,Number Base Patients
Missouri,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,305524,Number Base Patients
Missouri,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,90667,Number Base Patients
Missouri,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1152753,Number Base Patients
Missouri,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Montana,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15269,Number Base Patients
Montana,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,18835,Number Base Patients
Montana,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,98290,Number Base Patients
Montana,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,103934,Number Base Patients
Montana,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,83405,Number Base Patients
Montana,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,34307,Number Base Patients
Montana,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,354045,Number Base Patients
Montana,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Nebraska,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,28332,Number Base Patients
Nebraska,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,40044,Number Base Patients
Nebraska,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,219635,Number Base Patients
Nebraska,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,260136,Number Base Patients
Nebraska,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,238667,Number Base Patients
Nebraska,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,62933,Number Base Patients
Nebraska,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,849752,Number Base Patients
Nebraska,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Nevada,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,50556,Number Base Patients
Nevada,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,58115,Number Base Patients
Nevada,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,328097,Number Base Patients
Nevada,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,379743,Number Base Patients
Nevada,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,235840,Number Base Patients
Nevada,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,100412,Number Base Patients
Nevada,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1152765,Number Base Patients
Nevada,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
New Hampshire,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,27458,Number Base Patients
New Hampshire,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,32538,Number Base Patients
New Hampshire,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,130394,Number Base Patients
New Hampshire,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,193864,Number Base Patients
New Hampshire,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,183638,Number Base Patients
New Hampshire,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,54277,Number Base Patients
New Hampshire,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,622171,Number Base Patients
New Hampshire,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
New Jersey,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,106356,Number Base Patients
New Jersey,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,133340,Number Base Patients
New Jersey,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,692999,Number Base Patients
New Jersey,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1009969,Number Base Patients
New Jersey,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,820101,Number Base Patients
New Jersey,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,233995,Number Base Patients
New Jersey,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,2996781,Number Base Patients
New Jersey,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,21,Number Base Patients
New Mexico,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,6737,Number Base Patients
New Mexico,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,9814,Number Base Patients
New Mexico,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,74850,Number Base Patients
New Mexico,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,107096,Number Base Patients
New Mexico,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,109500,Number Base Patients
New Mexico,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,15341,Number Base Patients
New Mexico,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,323339,Number Base Patients
New Mexico,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
New York,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,272245,Number Base Patients
New York,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,322642,Number Base Patients
New York,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1761773,Number Base Patients
New York,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2366693,Number Base Patients
New York,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2007121,Number Base Patients
New York,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,540269,Number Base Patients
New York,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,7270772,Number Base Patients
New York,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,29,Number Base Patients
None of the above,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,36946,Number Base Patients
None of the above,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,41313,Number Base Patients
None of the above,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,294829,Number Base Patients
None of the above,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,308754,Number Base Patients
None of the above,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,206431,Number Base Patients
None of the above,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,77711,Number Base Patients
None of the above,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,965985,Number Base Patients
None of the above,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
North Carolina,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,272536,Number Base Patients
North Carolina,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,318736,Number Base Patients
North Carolina,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1513041,Number Base Patients
North Carolina,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1995364,Number Base Patients
North Carolina,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1536547,Number Base Patients
North Carolina,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,602760,Number Base Patients
North Carolina,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,6239033,Number Base Patients
North Carolina,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,49,Number Base Patients
North Dakota,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,39173,Number Base Patients
North Dakota,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,38984,Number Base Patients
North Dakota,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,173294,Number Base Patients
North Dakota,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,183738,Number Base Patients
North Dakota,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,136766,Number Base Patients
North Dakota,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,83078,Number Base Patients
North Dakota,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,655035,Number Base Patients
North Dakota,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Ohio,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,412400,Number Base Patients
Ohio,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,475825,Number Base Patients
Ohio,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2198786,Number Base Patients
Ohio,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2837443,Number Base Patients
Ohio,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2256197,Number Base Patients
Ohio,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,854766,Number Base Patients
Ohio,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,9035475,Number Base Patients
Ohio,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,58,Number Base Patients
Oklahoma,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,71152,Number Base Patients
Oklahoma,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,79340,Number Base Patients
Oklahoma,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,301551,Number Base Patients
Oklahoma,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,402112,Number Base Patients
Oklahoma,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,315204,Number Base Patients
Oklahoma,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,169466,Number Base Patients
Oklahoma,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1338836,Number Base Patients
Oklahoma,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,11,Number Base Patients
Oregon,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,91999,Number Base Patients
Oregon,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,109765,Number Base Patients
Oregon,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,476372,Number Base Patients
Oregon,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,538521,Number Base Patients
Oregon,65+ Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,392949,Number Base Patients
Oregon,<10 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,163873,Number Base Patients
Oregon,Total,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,none,none,NA,none,NA,none,NA,1773488,Number Base Patients
Oregon,NA,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,NA,none,NA,none,NA,none,NA,NA,Number Base Patients
Pennsylvania,10-14 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,279546,Number Base Patients
Pennsylvania,15-19 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,328744,Number Base Patients
Pennsylvania,20-39 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,1770732,Number Base Patients
Pennsylvania,40-64 Years,N_patients,Count,Epic Cosmos,https://www.epicresearch.org/,state,age_scheme_2,none,NA,none,NA,none,NA,2326776,Number Base Patients
